"from";"to"
"stat";"11000002"
"12004861";"12004866"
"12004861";"12004865"
"12004861";"12004862"
"12004861";"12004863"
"12004861";"12004864"
"12004885";"12004886"
"12004885";"12004887"
"12004885";"12011559"
"12010716";"12004852"
"12010716";"12004851"
"12010716";"12004850"
"12011254";"12004829"
"12011254";"12004830"
"12011254";"12004831"
"12011254";"12004833"
"12011254";"12004836"
"12011254";"12011253"
"12011254";"12011556"
"12011254";"12012638"
"12004897";"12004899"
"12004897";"12004898"
"12004922";"12004923"
"12004922";"12004924"
"12004922";"12010742"
"12004900";"12004901"
"12004900";"12010995"
"12004900";"12010996"
"12012005";"12004895"
"12012005";"12012006"
"12012480";"12012641"
"12012480";"12012640"
"12012480";"12012639"
"12012480";"12012007"
"12012480";"12004891"
"12010722";"12011553"
"12010722";"12012478"
"12011552";"12011960"
"12011552";"12012972"
"12011552";"12004800"
"12011981";"12012973"
"12011981";"12012731"
"12011981";"12011983"
"12011981";"12004792"
"12011982";"12004802"
"12011982";"12004801"
"12011982";"12004796"
"12012634";"12013824"
"12012634";"12013823"
"12012634";"12012977"
"12012634";"12012976"
"12012634";"12012975"
"12012634";"12012974"
"12012634";"12012637"
"12012634";"12012636"
"12012634";"12012635"
"stat";"11000012"
"11000012";"12002800"
"11000012";"12002934"
"11000012";"12002806"
"11000012";"12012363"
"11000012";"12002925"
"11000012";"12002833"
"11000012";"12002917"
"11000012";"12002858"
"11000012";"12002942"
"11000012";"12011115"
"11000012";"12002865"
"11000012";"12012831"
"11000012";"12012826"
"12002800";"12012827"
"12002800";"12012360"
"12002800";"12002832"
"12002806";"12002809"
"12002806";"12002815"
"12002806";"12002808"
"12002806";"12002825"
"12002806";"12002924"
"12002806";"12002807"
"12002806";"12002852"
"12002833";"12002976"
"12002833";"12002975"
"12002833";"12002974"
"12002833";"12002973"
"12002858";"12002943"
"12002858";"12012828"
"12002858";"12002768"
"12002858";"12002770"
"12002858";"12002780"
"12002865";"12002766"
"12002865";"12002816"
"12002865";"12002867"
"12002865";"12002883"
"12002865";"12002950"
"12002865";"12011113"
"12002917";"12002767"
"12002917";"12002801"
"12002917";"12002805"
"12002925";"12002775"
"12002925";"12002782"
"12002925";"12002787"
"12002925";"12002853"
"12002925";"12002926"
"12002925";"12002945"
"12002925";"12011969"
"12002925";"12012566"
"12002934";"12012567"
"12002934";"12012147"
"12002934";"12011995"
"12002934";"12002935"
"12002942";"12002958"
"12002942";"12002957"
"12011115";"12002763"
"12011115";"12011116"
"12011115";"12002769"
"12011115";"12011117"
"12011115";"12002773"
"12011115";"12002774"
"12011115";"12002888"
"12012363";"12002772"
"12012363";"12002776"
"12012363";"12002869"
"12012363";"12002963"
"12012831";"12012832"
"12012831";"12012565"
"12012831";"12011970"
"12012831";"12002863"
"12012831";"12002860"
"12012831";"12002859"
"12002766";"12002985"
"12002766";"12002986"
"12002766";"12002987"
"12002766";"12002984"
"12002766";"12002983"
"12002766";"12002982"
"12002766";"12002912"
"12002766";"12002906"
"12002766";"12002911"
"12002766";"12002907"
"12002766";"12002908"
"12002766";"12002909"
"12002766";"12002910"
"12002766";"12002988"
"12002766";"12003004"
"12002766";"12002990"
"12002766";"12011122"
"12002766";"12010783"
"12002766";"12003034"
"12002766";"12003027"
"12002766";"12003025"
"12002766";"12002991"
"12002766";"12003023"
"12002766";"12003022"
"12002766";"12003021"
"12002766";"12003020"
"12002766";"12003019"
"12002766";"12003018"
"12002766";"12003017"
"12002766";"12003005"
"12002766";"12003016"
"12002766";"12003015"
"12002766";"12003014"
"12002766";"12003013"
"12002766";"12003012"
"12002766";"12003011"
"12002766";"12003010"
"12002766";"12003009"
"12002766";"12003008"
"12002766";"12003007"
"12002766";"12003006"
"12002766";"12011432"
"12002766";"12002989"
"12002766";"12012920"
"12002766";"12012601"
"12002766";"12012372"
"12002766";"12012371"
"12002766";"12012370"
"12002766";"12012369"
"12002766";"12012368"
"12002766";"12012367"
"12002766";"12012365"
"12002766";"12012001"
"12002766";"12002993"
"12002766";"12002994"
"12002766";"12002995"
"12002766";"12002996"
"12002766";"12002997"
"12002766";"12002998"
"12002766";"12002999"
"12002766";"12003000"
"12002766";"12003001"
"12002766";"12011475"
"12002766";"12003002"
"12002766";"12003003"
"12002766";"12011474"
"12002766";"12011473"
"12002766";"12011472"
"12002766";"12011471"
"12002766";"12002824"
"12002766";"12002879"
"12002766";"12002901"
"12002766";"12002902"
"12002766";"12002903"
"12002766";"12002905"
"12002766";"12002904"
"12002816";"12002817"
"12002816";"12002818"
"12002816";"12002862"
"12002816";"12003037"
"12002816";"12011112"
"12002867";"12002972"
"12002867";"12002971"
"12002883";"12012917"
"12002883";"12012918"
"12011113";"12002781"
"12011113";"12011114"
"12002767";"12012952"
"12002767";"12012951"
"12002767";"12003033"
"12002767";"12003032"
"12002767";"12002968"
"12002767";"12002822"
"12002767";"12002810"
"12002801";"12002802"
"12002801";"12002812"
"12002801";"12012919"
"12002805";"12002966"
"12002805";"12002964"
"12002775";"12002789"
"12002775";"12002790"
"12002775";"12002791"
"12002775";"12002792"
"12002775";"12002872"
"12002775";"12002898"
"12002782";"12002785"
"12002782";"12003041"
"12002782";"12002784"
"12002782";"12002783"
"12002782";"12002786"
"12002782";"12002836"
"12002787";"12002788"
"12002787";"12012916"
"12002853";"12002855"
"12002853";"12002854"
"12002945";"12002947"
"12002945";"12010723"
"12002945";"12012093"
"12011969";"12002887"
"12011969";"12002794"
"12012566";"12012214"
"12012566";"12012215"
"12012566";"12012216"
"12012566";"12012217"
"12012566";"12012568"
"12002935";"12012569"
"12002935";"12012829"
"12002935";"12012830"
"12011995";"12002937"
"12011995";"12002961"
"12012147";"12002940"
"12012147";"12002938"
"12002763";"12002764"
"12002763";"12002765"
"12002769";"12002870"
"12002769";"12002941"
"12002769";"12002831"
"12002769";"12002830"
"12002769";"12002829"
"12002769";"12002771"
"12002773";"12002798"
"12002773";"12002814"
"12002773";"12002884"
"12002773";"12002930"
"12002773";"12002931"
"12002773";"12011968"
"12002773";"12011980"
"12002774";"12010782"
"12002774";"12003044"
"12002774";"12002813"
"12002774";"12002799"
"12002888";"12002890"
"12002888";"12002889"
"12002888";"12002891"
"12002888";"12002913"
"12002888";"12003040"
"12002888";"12002927"
"12002888";"12003029"
"12011117";"12002893"
"12011117";"12011118"
"12002772";"12002821"
"12002772";"12002837"
"12002772";"12002838"
"12002772";"12002797"
"12002772";"12002839"
"12002772";"12002841"
"12002772";"12002796"
"12002772";"12011369"
"12002772";"12002962"
"12002772";"12002844"
"12002772";"12002846"
"12002772";"12002847"
"12002776";"12012564"
"12002776";"12002880"
"12002776";"12002777"
"12002776";"12002851"
"12002776";"12002864"
"12002963";"12002979"
"12002963";"12002873"
"12002963";"12002978"
"12002859";"12002876"
"12002859";"12011901"
"12002859";"12012602"
"12002860";"12002920"
"12002860";"12002811"
"12002860";"12002856"
"12002860";"12002857"
"12002860";"12002892"
"12002863";"12002894"
"12002863";"12002895"
"12002863";"12002896"
"12002863";"12002897"
"stat";"11000013"
"11000013";"12012331"
"11000013";"12012472"
"11000013";"12012811"
"11000013";"12004307"
"11000013";"12004274"
"11000013";"12004304"
"11000013";"12004305"
"11000013";"12011163"
"11000013";"12011162"
"11000013";"12004365"
"11000013";"12004282"
"11000013";"12011161"
"11000013";"12011042"
"11000013";"12004536"
"11000013";"12004399"
"11000013";"12004535"
"11000013";"12004273"
"12004273";"12004446"
"12004273";"12004445"
"12004274";"12011477"
"12004274";"12004444"
"12004282";"12004430"
"12004282";"12004427"
"12004282";"12004431"
"12004282";"12004432"
"12004282";"12004428"
"12004282";"12011041"
"12004282";"12004429"
"12004282";"12012124"
"12004304";"12012334"
"12004304";"12004459"
"12004304";"12004452"
"12004304";"12004458"
"12004304";"12004453"
"12004305";"12013921"
"12004305";"12012471"
"12004305";"12011615"
"12004305";"12004397"
"12004305";"12004212"
"12004305";"12004259"
"12004305";"12004343"
"12004305";"12004269"
"12004305";"12004292"
"12004305";"12004291"
"12004305";"12004278"
"12004305";"12004289"
"12004305";"12004280"
"12004307";"12004205"
"12004307";"12004386"
"12004307";"12004207"
"12004307";"12004208"
"12004307";"12004210"
"12004307";"12004235"
"12004307";"12004257"
"12004307";"12004211"
"12004307";"12004303"
"12004307";"12004302"
"12004307";"12004228"
"12004307";"12004272"
"12004307";"12004251"
"12004307";"12004226"
"12004307";"12004213"
"12004307";"12004224"
"12004307";"12004219"
"12004307";"12004217"
"12004307";"12004295"
"12004307";"12004216"
"12004307";"12004287"
"12004307";"12004256"
"12004307";"12004294"
"12004307";"12004253"
"12004307";"12004290"
"12004307";"12004411"
"12004307";"12004525"
"12004307";"12004527"
"12004307";"12004559"
"12004307";"12011951"
"12004307";"12011952"
"12004307";"12004408"
"12004307";"12011953"
"12004307";"12004391"
"12004307";"12004244"
"12004307";"12004266"
"12004307";"12004245"
"12004307";"12004390"
"12004307";"12004246"
"12004307";"12004240"
"12004307";"12004268"
"12004307";"12004247"
"12004307";"12004195"
"12004307";"12004198"
"12004307";"12004239"
"12004307";"12004194"
"12004307";"12004264"
"12004307";"12004258"
"12004307";"12004199"
"12004307";"12004193"
"12004365";"12012651"
"12004365";"12004276"
"12004365";"12004277"
"12004365";"12004270"
"12004365";"12004284"
"12004365";"12004286"
"12004365";"12004311"
"12004365";"12004265"
"12004365";"12004218"
"12004365";"12004214"
"12004365";"12004203"
"12004365";"12004345"
"12004365";"12004197"
"12004365";"12004366"
"12004365";"12004192"
"12004365";"12004385"
"12004365";"12004389"
"12004365";"12004401"
"12004365";"12004409"
"12004365";"12004531"
"12004365";"12004547"
"12004365";"12004562"
"12004365";"12010767"
"12004365";"12011259"
"12004399";"12004271"
"12004399";"12004285"
"12004399";"12004267"
"12004399";"12004288"
"12004399";"12004263"
"12004399";"12004262"
"12004399";"12004296"
"12004399";"12004297"
"12004399";"12004298"
"12004399";"12004301"
"12004399";"12004309"
"12004399";"12004310"
"12004399";"12004367"
"12004399";"12004369"
"12004399";"12004378"
"12004399";"12004384"
"12004399";"12004393"
"12004399";"12004522"
"12004399";"12004524"
"12004399";"12004560"
"12004399";"12011131"
"12004399";"12011476"
"12004399";"12011614"
"12004399";"12012222"
"12004399";"12004261"
"12004399";"12004189"
"12004399";"12004190"
"12004399";"12004191"
"12004399";"12004196"
"12004399";"12004200"
"12004399";"12004201"
"12004399";"12004202"
"12004399";"12004204"
"12004399";"12004206"
"12004399";"12004209"
"12004399";"12004215"
"12004399";"12004220"
"12004399";"12004221"
"12004399";"12004222"
"12004399";"12004223"
"12004399";"12004225"
"12004399";"12004227"
"12004399";"12004229"
"12004399";"12004230"
"12004399";"12004231"
"12004399";"12004232"
"12004399";"12004233"
"12004399";"12004236"
"12004399";"12004237"
"12004399";"12004238"
"12004399";"12004241"
"12004399";"12004242"
"12004399";"12004243"
"12004399";"12004249"
"12004399";"12004250"
"12004399";"12004252"
"12004399";"12004254"
"12004399";"12004260"
"12004535";"12004275"
"12004535";"12004388"
"12004535";"12004563"
"12004535";"12011642"
"12004535";"12011878"
"12004536";"12011877"
"12004536";"12004281"
"12004536";"12011026"
"12004536";"12004299"
"12004536";"12004313"
"12011042";"12011166"
"12011042";"12011043"
"12011163";"12011044"
"12011163";"12011165"
"12011163";"12011262"
"12012331";"12012332"
"12012331";"12012333"
"12012472";"12012474"
"12012472";"12012473"
"12012472";"12011617"
"12012472";"12004346"
"12004259";"12004342"
"12004259";"12004407"
"12004269";"12004404"
"12004269";"12004318"
"12004278";"12004490"
"12004278";"12004491"
"12004278";"12004492"
"12004280";"12004472"
"12004280";"12004470"
"12004280";"12004542"
"12004280";"12004543"
"12004289";"12004556"
"12004291";"12004406"
"12004291";"12004405"
"12004292";"12004519"
"12004292";"12004532"
"12004292";"12004533"
"12004292";"12004534"
"12004343";"12004464"
"12004343";"12004465"
"12004397";"12004502"
"12004397";"12004501"
"12011615";"12004466"
"12011615";"12004471"
"12013921";"12011030"
"12013921";"12004558"
"12004193";"12004377"
"12004193";"12004376"
"12004193";"12004375"
"12004194";"12004398"
"12004195";"12004330"
"12004195";"12012814"
"12004195";"12004349"
"12004195";"12004348"
"12004195";"12004331"
"12004195";"12012813"
"12004195";"12004350"
"12004195";"12004347"
"12004195";"12011879"
"12004195";"12004372"
"12004195";"12004332"
"12004195";"12004410"
"12004195";"12004351"
"12004195";"12004333"
"12004195";"12004371"
"12004195";"12004374"
"12004195";"12004373"
"12004205";"12004582"
"12004211";"12004335"
"12004211";"12004336"
"12004211";"12004334"
"12004213";"12004329"
"12004213";"12004328"
"12004213";"12004327"
"12004213";"12004326"
"12004219";"12004320"
"12004219";"12004319"
"12004226";"12004340"
"12004226";"12004341"
"12004226";"12010680"
"12004239";"12004579"
"12004244";"12004324"
"12004244";"12004323"
"12004244";"12004325"
"12004247";"12004314"
"12004247";"12004317"
"12004247";"12012739"
"12004247";"12012740"
"12004251";"12004321"
"12004251";"12004322"
"12004251";"12004578"
"12004256";"12004357"
"12004256";"12004358"
"12004258";"12004577"
"12004264";"12011261"
"12004264";"12004575"
"12004266";"12004381"
"12004266";"12004380"
"12004266";"12004379"
"12004268";"12004339"
"12004268";"12004337"
"12004268";"12004338"
"12004272";"12004344"
"12004294";"12004477"
"12004294";"12004476"
"12004294";"12004475"
"12004295";"12004449"
"12004295";"12004450"
"12004295";"12011441"
"12004408";"12004576"
"12011951";"12004467"
"12011951";"12004474"
"12011951";"12004473"
"12011951";"12004468"
"12011952";"12004482"
"12011952";"12004469"
"12011953";"12004481"
"12011953";"12004483"
"12011953";"12012359"
"12004214";"12004382"
"12004214";"12004383"
"12004265";"12004518"
"12004276";"12004509"
"12004276";"12004508"
"12004276";"12004507"
"12004276";"12004510"
"12004276";"12004511"
"12004277";"12004500"
"12004277";"12004499"
"12004277";"12004498"
"12004284";"12012477"
"12004286";"12004520"
"12004286";"12004521"
"12004311";"12004516"
"12004345";"12004552"
"12004345";"12004551"
"12004366";"12004489"
"12004366";"12004488"
"12004366";"12004487"
"12004401";"12004503"
"12004401";"12004504"
"12004401";"12004505"
"12004401";"12004506"
"12004401";"12011121"
"12004401";"12012125"
"12004200";"12010691"
"12004202";"12004359"
"12004202";"12004361"
"12004202";"12004362"
"12004209";"12004587"
"12004220";"12004528"
"12004220";"12004403"
"12004220";"12004402"
"12004225";"12004529"
"12004225";"12011260"
"12004225";"12004530"
"12004227";"12004590"
"12004236";"12004589"
"12004237";"12004571"
"12004243";"12004570"
"12004249";"12004573"
"12004249";"12004574"
"12004252";"12004566"
"12004254";"12004572"
"12004254";"12004591"
"12004261";"12004565"
"12004267";"12004569"
"12004267";"12004568"
"12004267";"12004567"
"12004285";"12012127"
"12004285";"12004356"
"12004285";"12004355"
"12004285";"12004354"
"12004285";"12004353"
"12004285";"12004352"
"12004288";"12013922"
"12004296";"12004513"
"12004296";"12004512"
"12004297";"12004447"
"12004297";"12004448"
"12004298";"12004523"
"12004298";"12011428"
"12004298";"12004514"
"12004310";"12004585"
"12004367";"12012123"
"12004367";"12004546"
"12004367";"12004457"
"12004367";"12004456"
"12004369";"12004478"
"12004369";"12004479"
"12004369";"12004480"
"12004384";"12004553"
"12004384";"12004554"
"12004393";"12004564"
"12004275";"12011616"
"12004275";"12004433"
"12004275";"12004434"
"12004275";"12004594"
"12004388";"12004549"
"12004388";"12004550"
"12011642";"12004436"
"12011642";"12004437"
"12011642";"12004438"
"12011642";"12004439"
"12011642";"12004548"
"12011878";"12004462"
"12011878";"12004461"
"12011878";"12004460"
"12004281";"12004593"
"12004281";"12004526"
"12004281";"12004413"
"12004281";"12004412"
"12004299";"12004440"
"12004299";"12004441"
"12004299";"12004442"
"12004313";"12011478"
"12004313";"12004541"
"12011026";"12011027"
"12011026";"12011028"
"12011877";"12012871"
"12011877";"12004486"
"12011877";"12004485"
"12004346";"12004497"
"12004346";"12004496"
"12004346";"12004493"
"12004346";"12004494"
"12004346";"12004495"
"12011617";"12004419"
"12011617";"12004421"
"12012474";"12011620"
"12012474";"12012476"
"stat";"11000014"
"11000014";"12010267"
"11000014";"12010264"
"11000014";"12010263"
"11000014";"12010295"
"11000014";"12012979"
"11000014";"12012614"
"11000014";"12012294"
"11000014";"12010341"
"11000014";"12010274"
"11000014";"12010310"
"11000014";"12010260"
"11000014";"12010255"
"11000014";"12010254"
"11000014";"12010256"
"12010260";"12010262"
"12010260";"12010261"
"12010264";"12012110"
"12010264";"12010272"
"12010267";"12010268"
"12010267";"12010269"
"12010267";"12010292"
"12010274";"12010286"
"12010274";"12010282"
"12010274";"12010276"
"12010274";"12010960"
"12010274";"12011005"
"12010274";"12012112"
"12010295";"12010305"
"12010295";"12012412"
"12010295";"12012293"
"12010295";"12010299"
"12010295";"12010679"
"12010310";"12012617"
"12010310";"12010822"
"12010310";"12010323"
"12010310";"12010320"
"12010310";"12010311"
"12010341";"12010346"
"12010341";"12010345"
"12012294";"12012295"
"12012294";"12012891"
"12010269";"12011956"
"12010269";"12011955"
"12010292";"12010294"
